id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
549,Pete Buttigieg: Wer ist der Hoffnungsträger der  [START] US [END] -Demokraten?,50.0,MISC,0.9999401569366456,48.0,US,Vereinigte Staaten,de,-0.0923881605267524,Q30
551," [START] AfD [END] : Geschichte, Vorsitzende, Programmatik und Abspaltungen",3.0,ORG,0.9999471306800842,0.0,AfD,Alternative für Deutschland,de,-0.0917569100856781,Q6721203
553,Nach Morddrohungen gegen Bischof: Initiative zur Seenotrettung erhält Forschungsschiff „ [START] Poseidon [END] “,96.0,MISC,0.9582969546318054,88.0,Poseidon,"Poseidon (Schiff, 1976)",de,-0.4386021494865417,Q2105600
554,Migrationsbericht: Deutlich weniger Flüchtlinge nach  [START] Deutschland [END] ,64.0,LOC,0.9999197721481324,53.0,Deutschland,Deutschland,de,-0.1020277664065361,Q183
556, [START] Athen [END]  bringt Hunderte Flüchtlinge zum Festland,5.0,LOC,0.999715268611908,0.0,Athen,Athen,de,-0.1062838584184646,Q1524
557,Weltbevölkerung: Forscher warnen vor Machtverschiebung - Folgen für  [START] Deutschland [END] ?,79.0,LOC,0.9998950958251952,68.0,Deutschland,Deutschland,de,-0.1325659751892089,Q183
558,„Ich bin ja kein Schönwetter-Landrat“:  [START] Josef Hauner [END]  blickt am Ende seiner Amtszeit zurück,51.0,PER,0.999994695186615,39.0,Josef Hauner,Josef Hauner,de,-0.0939196422696113,Q16832294
562,"Hoffentlich hat  [START] Merkel [END]  aus dem Fehler gelernt, den sie nicht zugeben will",22.0,PER,0.9995280504226683,16.0,Merkel,Angela Merkel,de,-0.106367252767086,Q567
563, [START] WWF [END]  fordert von Merkel mehr Einsatz für biologische Vielfalt,3.0,ORG,0.999963879585266,0.0,WWF,WWF,de,-0.1208712086081504,Q117892
563,WWF fordert von  [START] Merkel [END]  mehr Einsatz für biologische Vielfalt,22.0,PER,0.9985328912734984,16.0,Merkel,Angela Merkel,de,-0.2331562042236328,Q567
564, [START] Türkei [END]  und die Lira-Krise: Zentralbank wagt nächsten heiklen Schritt,6.0,LOC,0.9998788833618164,0.0,Türkei,Türkei,de,-0.1033598110079765,Q43
568, [START] AfD [END]  klagt gegen Horst Seehofer - der taucht gar nicht auf und bekommt dann Rückendeckung,3.0,ORG,0.9999319911003112,0.0,AfD,Alternative für Deutschland,de,-0.0898254439234733,Q6721203
568,AfD klagt gegen  [START] Horst Seehofer [END]  - der taucht gar nicht auf und bekommt dann Rückendeckung,30.0,PER,0.99998939037323,16.0,Horst Seehofer,Horst Seehofer,de,-0.0781007036566734,Q44612
569,Gruppenvergewaltigung in  [START] Ulm [END] : 14-Jährige wurde missbraucht - OB sorgt mit Aussage für Empörung,28.0,LOC,0.9999312162399292,25.0,Ulm,Ulm,de,-0.0958505719900131,Q3012
572, [START] Joachim Herrmann [END]  hält Migranten für gewaltbereiter - nach Kritik legt er jetzt nach,16.0,PER,0.9999876618385316,0.0,Joachim Herrmann,"Joachim Herrmann (Politiker, 1956)",de,-0.1002444475889206,Q1690169
574,Nach schrecklichem Leichen-Fund in  [START] Bayern [END] : Täter zunächst auf der Flucht - nun gibt es neue Entwicklungen,41.0,LOC,0.9519234895706176,35.0,Bayern,Bayern,de,-0.1073924154043197,Q980
575,Widerstand gegen neue Asyl-Pläne der  [START] EU [END] : Orban und Co. stoßen von der Leyen vor den Kopf,39.0,ORG,0.9890193343162536,37.0,EU,Europäische Union,de,-0.1469696611166,Q458
576," [START] Merkel [END]  eine Diktatorin? Als Lanz nicht locker lässt, platzt es aus AfD-Chef Gauland auf einmal heraus",6.0,PER,0.9932429194450378,0.0,Merkel,Angela Merkel,de,-0.0715465769171714,Q567
576,"Merkel eine Diktatorin? Als  [START] Lanz [END]  nicht locker lässt, platzt es aus AfD-Chef Gauland auf einmal heraus",32.0,PER,0.9999743103981018,28.0,Lanz,Karl Lanz,de,-0.2582418322563171,Q1732114
576,"Merkel eine Diktatorin? Als Lanz nicht locker lässt, platzt es aus  [START] AfD- [END] Chef Gauland auf einmal heraus",71.0,MISC,0.9972094893455504,67.0,AfD-,Alternative für Deutschland,de,-0.0845522210001945,Q6721203
577,Kriminalität in  [START] Bad Tölz-Wolfratshausen [END]  sinkt auf Tiefststand,39.0,LOC,0.9982420206069946,16.0,Bad Tölz-Wolfratshausen,Wolfratshausen,de,-0.2145576626062393,Q503160
579,Türkischer Einmarsch in  [START] Syrien [END] : Muss Deutschland im NATO-Bündnisfall selbst Krieg führen?,30.0,LOC,0.998989999294281,24.0,Syrien,Syrien,de,-0.1035246476531028,Q858
579,Türkischer Einmarsch in Syrien: Muss  [START] Deutschland [END]  im NATO-Bündnisfall selbst Krieg führen?,48.0,LOC,0.9998661279678344,37.0,Deutschland,Deutschland,de,-0.1162567511200904,Q183
579,Türkischer Einmarsch in Syrien: Muss Deutschland im  [START] NATO- [END] Bündnisfall selbst Krieg führen?,57.0,MISC,0.9957956075668336,52.0,NATO-,NATO,de,-0.1090290397405624,Q7184
580, [START] De Maizière [END]  rechnet bei der Asylpolitik mit Bayern ab - CSU spricht von „Unsinn“,11.0,PER,0.9998774528503418,0.0,De Maizière,Thomas de Maizière,de,-0.2029574811458587,Q57364
580,De Maizière rechnet bei der Asylpolitik mit  [START] Bayern [END]  ab - CSU spricht von „Unsinn“,50.0,LOC,0.994911253452301,44.0,Bayern,Bayern,de,-0.1067124903202056,Q980
580,De Maizière rechnet bei der Asylpolitik mit Bayern ab -  [START] CSU [END]  spricht von „Unsinn“,59.0,ORG,0.9999178647994996,56.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0779055804014206,Q49763
581,TV-Debatte der  [START] US [END] -Demokraten: Kennt Joe Biden seine eigene Website nicht?,17.0,MISC,0.9995135068893432,15.0,US,Vereinigte Staaten,de,-0.092306263744831,Q30
581,TV-Debatte der US-Demokraten: Kennt  [START] Joe Biden [END]  seine eigene Website nicht?,45.0,PER,0.999980926513672,36.0,Joe Biden,Joe Biden,de,-0.0825885608792305,Q6279
584,Nach Anti- [START] Juncker [END] -Aktion: Vikor Orban startet nächste Hetz-Kampagne,17.0,MISC,0.9997686743736268,10.0,Juncker,Jean-Claude Juncker,de,-0.1108603850007057,Q57661
585, [START] Horst Seehofer [END]  wird scharf angegangen: Union dringt auf Änderungen an Rückkehr-Gesetz,14.0,PER,0.999991774559021,0.0,Horst Seehofer,Horst Seehofer,de,-0.0786350145936012,Q44612
593,Mehr Asylbewerber in andere  [START] europäische [END]  Staaten gebracht,39.0,MISC,0.9995885491371156,28.0,europäische,Europa,de,-0.111664667725563,Q46
598,Kommentar: Nach  [START] Deutschland [END]  ist ein archaisches Frauenbild eingewandert,27.0,LOC,0.9999579191207886,16.0,Deutschland,Deutschland,de,-0.1121810227632522,Q183
601,"Kommunalwahl in  [START] München [END]  2020: Wer sind Volt, FAIR, mut, ZuBa und München-Liste?",23.0,LOC,0.999784767627716,16.0,München,München,de,-0.1256706416606903,Q1726
601,"Kommunalwahl in München 2020: Wer sind Volt, FAIR,  [START] mut [END] , ZuBa und München-Liste?",54.0,ORG,0.9841254949569702,51.0,mut,Mut (Zeitschrift),de,-0.1051117703318595,Q1955763
608,Corona-Krise trifft  [START] München [END]  „mit voller Wucht“: Mieterverein schlägt Alarm - Schulden-Schock für Hunderttausende?,27.0,LOC,0.9999741315841676,20.0,München,München,de,-0.1295294165611267,Q1726
611," [START] Merkel [END]  verteidigt Flüchtlingspolitik und gibt bei anderer Sache zu: ""Da sind Dinge liegen geblieben“",6.0,PER,0.9988180994987488,0.0,Merkel,Angela Merkel,de,-0.0763982385396957,Q567
612,Bitteres Ergebnis für  [START] Nigel Farage [END]  bei Großbritannien-Wahl: „... guten Job gemacht“,34.0,PER,0.9999574422836304,22.0,Nigel Farage,Nigel Farage,de,-0.0848251804709434,Q318471
612,Bitteres Ergebnis für Nigel Farage bei  [START] Großbritannien- [END] Wahl: „... guten Job gemacht“,54.0,MISC,0.984419047832489,39.0,Großbritannien-,Vereinigtes Königreich,de,-0.0978469848632812,Q145
614,Mit sofortiger Wirkung:  [START] Trump [END] s Regierung schränkt Asylrecht an Grenze zu Mexiko ein,29.0,PER,0.9994235038757324,24.0,Trump,Donald Trump,de,-0.0997592434287071,Q22686
614,Mit sofortiger Wirkung: Trumps Regierung schränkt Asylrecht an Grenze zu  [START] Mexiko [END]  ein,79.0,LOC,0.9988709092140198,73.0,Mexiko,Mexiko,de,-0.0883427485823631,Q96
616, [START] ZDF [END]  kürzte Kleber-Interview mit kritischen Fragen - das sahen Sie nicht im „heute-journal“,3.0,ORG,0.9999818205833436,0.0,ZDF,ZDF,de,-0.0928342342376709,Q48989
617, [START] Grünen- [END] Politiker Palmer macht Ankündigung - und will über bestimmtes Thema nicht mehr sprechen,7.0,MISC,0.9956364035606384,0.0,Grünen-,Bündnis 90/Die Grünen,de,-0.1525230705738067,Q49766
618,Innenminister  [START] Horst Seehofer [END]  will Gesetze nach Angriffen im Amberg verschärfen,28.0,PER,0.9999898076057434,14.0,Horst Seehofer,Horst Seehofer,de,-0.0779197812080383,Q44612
618,Innenminister Horst Seehofer will Gesetze nach Angriffen im  [START] Amberg [END]  verschärfen,66.0,LOC,0.9996691942214966,60.0,Amberg,Amberg,de,-0.1025754958391189,Q7042
619,Differenzen hinter verschlossenen Türen:  [START] Frei [END] e Wähler monieren Asylkurs der CSU,45.0,ORG,0.999429166316986,41.0,Frei,Freie Wähler (Bundesvereinigung),de,-0.3285779953002929,Q639369
619,Differenzen hinter verschlossenen Türen: Freie Wähler monieren Asylkurs der  [START] CSU [END] ,79.0,ORG,0.9999603033065796,76.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0780765190720558,Q49763
620," [START] Seehofer [END]  nimmt Orban in Schutz: „Wir tun immer so, als ...“",8.0,PER,0.9999653697013856,0.0,Seehofer,Horst Seehofer,de,-0.3643661141395569,Q44612
626,„Vom Gefängnistor direkt zum Abfluggate“:  [START] CSU [END]  verlangt härteren Asyl-Kurs,45.0,ORG,0.9999745488166808,42.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0771125331521034,Q49763
629,Coronavirus in  [START] Italien [END] : Siziliens Präsident will Migranten ausweisen - kontroverse Blitz-Aktion geplant,22.0,LOC,0.9998180270195008,15.0,Italien,Italien,de,-0.0937571823596954,Q38
629,Coronavirus in Italien:  [START] Sizili [END] ens Präsident will Migranten ausweisen - kontroverse Blitz-Aktion geplant,30.0,LOC,0.999800443649292,24.0,Sizili,Sizilien,de,-0.1055518761277198,Q4951156
630,Appell im „heute journal“:  [START] Snowden [END]  will Asyl in Deutschland - CDU reagiert extrem,34.0,PER,0.9998581409454346,27.0,Snowden,Edward Snowden,de,-0.0827404558658599,Q13424289
630,Appell im „heute journal“: Snowden will Asyl in  [START] Deutschland [END]  - CDU reagiert extrem,59.0,LOC,0.9998393058776855,48.0,Deutschland,Deutschland,de,-0.111217588186264,Q183
630,Appell im „heute journal“: Snowden will Asyl in Deutschland -  [START] CDU [END]  reagiert extrem,65.0,ORG,0.9999685287475586,62.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0867715999484062,Q49762
637, [START] Erdogan [END]  öffnet Grenzen für Flüchtlinge: Jetzt darf sich die EU nicht erpressen lassen,7.0,PER,0.9994902610778807,0.0,Erdogan,Recep Tayyip Erdoğan,de,-0.1209132298827171,Q39259
638,Sorge vor  [START] Erdogan [END]  und Co: Wird bayerische Amts-Forderung zur Gefahr? Grüner schlägt bei Herrmann Alarm,17.0,PER,0.999218225479126,10.0,Erdogan,Recep Tayyip Erdoğan,de,-0.0966456532478332,Q39259
638,Sorge vor Erdogan und Co: Wird  [START] bay [END] erische Amts-Forderung zur Gefahr? Grüner schlägt bei Herrmann Alarm,34.0,MISC,0.999942660331726,31.0,bay,Bayern,de,-0.1662352383136749,Q980
638,Sorge vor Erdogan und Co: Wird bayerische Amts-Forderung zur Gefahr?  [START] Grüner [END]  schlägt bei Herrmann Alarm,75.0,ORG,0.9970822334289552,69.0,Grüner,Bündnis 90/Die Grünen Bayern,de,-0.1855471134185791,Q1020837
639, [START] Moo [END] sburger auf dem Mittelmeer: Sebastian Keller rettet Flüchtlinge,3.0,MISC,0.99995219707489,0.0,Moo,Moo,de,-0.1771361529827118,Q1946610
639,Moos [START] burger [END]  auf dem Mittelmeer: Sebastian Keller rettet Flüchtlinge,10.0,MISC,0.9999239444732666,4.0,burger,Hamburger,de,-0.1546415239572525,Q6663
639,Moosburger auf dem  [START] Mittelmeer [END] : Sebastian Keller rettet Flüchtlinge,29.0,LOC,0.9999412298202516,19.0,Mittelmeer,Mittelmeer,de,-0.0845485404133796,Q4918
640, [START] Erdogan [END]  droht Europa mit „Öffnung der Tore“ für Flüchtlinge - und spricht über Atomwaffen,7.0,PER,0.9997777342796326,0.0,Erdogan,Recep Tayyip Erdoğan,de,-0.0868379771709442,Q39259
640,Erdogan droht  [START] Europa [END]  mit „Öffnung der Tore“ für Flüchtlinge - und spricht über Atomwaffen,20.0,LOC,0.9987449645996094,14.0,Europa,Europa,de,-0.1586582511663437,Q46
641,Migrationskrise: Jetzt brennt’s wieder in  [START] Griechenland [END] ,54.0,LOC,0.9997416138648988,42.0,Griechenland,Griechenland,de,-0.0978115573525428,Q41
642,„Urlaub in  [START] Syrien [END] “: Seehofer befeuert Aufregung - was ist an den Vorwürfen gegen Flüchtlinge dran?,17.0,LOC,0.9997604489326476,11.0,Syrien,Syrien,de,-0.127018004655838,Q858
642,„Urlaub in Syrien“:  [START] Seehofer [END]  befeuert Aufregung - was ist an den Vorwürfen gegen Flüchtlinge dran?,28.0,PER,0.9998236894607544,20.0,Seehofer,Horst Seehofer,de,-0.2411815375089645,Q44612
643, [START] Bund der Steuerzahler [END]  kreidet an: Teurer Fehler durch Abschiebehaft am Flughafen München,21.0,ORG,0.9999600648880004,0.0,Bund der Steuerzahler,Bund der Steuerzahler Deutschland,de,-0.0761436074972152,Q319539
643,Bund der Steuerzahler kreidet an: Teurer Fehler durch Abschiebehaft am Flughafen  [START] München [END] ,88.0,LOC,0.9998893737792968,81.0,München,München,de,-0.1476232260465622,Q1726
645,Nach  [START] Horst Seehofer [END] s Flüchtlingsversprechen - Kritik aus CDU und CSU,19.0,PER,0.9999865293502808,5.0,Horst Seehofer,Horst Seehofer,de,-0.078583613038063,Q44612
645,Nach Horst Seehofers Flüchtlingsversprechen - Kritik aus  [START] CDU [END]  und CSU,60.0,ORG,0.999987006187439,57.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0862728282809257,Q49762
645,Nach Horst Seehofers Flüchtlingsversprechen - Kritik aus CDU und  [START] CSU [END] ,68.0,ORG,0.9999856352806092,65.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0795357152819633,Q49763
648,„Lifeline“-Kapitän trifft  [START] Seehofer [END]  nach heftigem Streit - und erlebt große Überraschung,34.0,PER,0.9999298453330994,26.0,Seehofer,Horst Seehofer,de,-0.3191507160663605,Q44612
649,Tödlicher Familienstreit in  [START] Augsburg [END] : 15-Jähriger stirbt - Trennung Grund für Bluttat?,36.0,LOC,0.9999358654022216,28.0,Augsburg,Augsburg,de,-0.0927588418126106,Q2749
650,Attentäter von  [START] Christchurch [END]  fordert Auszeichnung für seine abscheuliche Tat - Wer ist der Nazi-Terrorist?,27.0,LOC,0.9998204708099364,15.0,Christchurch,Christchurch,de,-0.0795459002256393,Q79990
650,Attentäter von Christchurch fordert Auszeichnung für seine abscheuliche Tat - Wer ist der  [START] Nazi [END] -Terrorist?,94.0,MISC,0.9998218417167664,90.0,Nazi,Nationalsozialismus,de,-0.1303915381431579,Q7310
652,Talkrunde mit den  [START] Freisinger [END]  Landratskandidaten - hier im Video,28.0,MISC,0.99989652633667,18.0,Freisinger,Freising,de,-0.2962735891342163,Q6998
654, [START] SPD [END] -Politikerin knöpft sich nach Vorfall beim RTL-„Supertalent“ Dieter Bohlen vor,3.0,MISC,0.9998432397842408,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1692385375499725,Q49768
654,SPD-Politikerin knöpft sich nach Vorfall beim  [START] RTL- [END] „Supertalent“ Dieter Bohlen vor,50.0,MISC,0.9865717887878418,46.0,RTL-,RTL Television,de,-0.1766061633825302,Q155702
654,SPD-Politikerin knöpft sich nach Vorfall beim RTL-„Supertalent“  [START] Dieter Bohlen [END]  vor,77.0,PER,0.9999845027923584,64.0,Dieter Bohlen,Dieter Bohlen,de,-0.0786675810813903,Q76906
655, [START] FDP- [END] Chef Lindner im Interview: „Die Grünen wollen das Ende des Autos“,4.0,MISC,0.997018039226532,0.0,FDP-,FDP Baden-Württemberg,de,-0.2518862187862396,Q1387999
655,FDP-Chef Lindner im Interview: „Die  [START] Grünen [END]  wollen das Ende des Autos“,42.0,ORG,0.998018205165863,36.0,Grünen,Bündnis 90/Die Grünen,de,-0.0813934504985809,Q49766
658, [START] Deutschland [END] s Bevölkerung wächst langsamer,11.0,LOC,0.999824583530426,0.0,Deutschland,Deutschland,de,-0.0978414267301559,Q183
659,Nach einstweiliger Verfügung wegen Twitter-Foto - nächster Rückschlag für  [START] Matteo Salvini [END] ,88.0,PER,0.9999753832817078,74.0,Matteo Salvini,Matteo Salvini,de,-0.078011468052864,Q1055449
661, [START] CSU- [END] Abgeordneter greift unverhohlen Migranten an - deftiger Konter eines Journalisten geht nun viral,4.0,MISC,0.99983149766922,0.0,CSU-,Christlich-Soziale Union in Bayern,de,-0.0784965232014656,Q49763
664,Böse Klatsche für die  [START] CSU [END] : Bayerisches Integrationsgesetz verfassungswidrig,25.0,ORG,0.9998661875724792,22.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0850466713309288,Q49763
667,Gewalt in Schwimmbädern und das Preisgeben öffentlichen Raumes in  [START] Deutschland [END] ,77.0,LOC,0.9998064637184144,66.0,Deutschland,Deutschland,de,-0.1005381941795349,Q183
669, [START] Orbán [END] : Ungarn und Serbien werden Mitteleuropa wiederaufbauen und es vor Einwanderungswellen schützen,5.0,PER,0.998865842819214,0.0,Orbán,Viktor Orbán,de,-0.0851560086011886,Q57641
669,Orbán:  [START] Ungarn [END]  und Serbien werden Mitteleuropa wiederaufbauen und es vor Einwanderungswellen schützen,13.0,LOC,0.9993348717689514,7.0,Ungarn,Ungarn,de,-0.0930167511105537,Q28
669,Orbán: Ungarn und  [START] Serbien [END]  werden Mitteleuropa wiederaufbauen und es vor Einwanderungswellen schützen,25.0,LOC,0.9982776641845704,18.0,Serbien,Serbien,de,-0.0919343531131744,Q403
669,Orbán: Ungarn und Serbien werden  [START] Mitteleuropa [END]  wiederaufbauen und es vor Einwanderungswellen schützen,45.0,LOC,0.9999356269836426,33.0,Mitteleuropa,Mitteleuropa,de,-0.08845204859972,Q27509
670, [START] Bosni [END] en-Herzegowina: Migrantenlager Lipa bei Bihać wird mit EU-Geldern wiederaufgebaut,5.0,LOC,0.9998883008956908,0.0,Bosni,Bosnien,de,-0.1149194240570068,Q188736
670,Bosnien [START] -Herzegowina [END] : Migrantenlager Lipa bei Bihać wird mit EU-Geldern wiederaufgebaut,19.0,LOC,0.9997366070747375,7.0,-Herzegowina,Bosnien und Herzegowina,de,-0.1430143862962722,Q225
670,Bosnien-Herzegowina: Migrantenlager Lipa bei  [START] Bihać [END]  wird mit EU-Geldern wiederaufgebaut,50.0,LOC,0.9994337558746338,45.0,Bihać,Bihać,de,-0.078517273068428,Q204434
670,Bosnien-Herzegowina: Migrantenlager Lipa bei Bihać wird mit  [START] EU- [END] Geldern wiederaufgebaut,63.0,MISC,0.9987744688987732,60.0,EU-,Europäische Union,de,-0.1243273913860321,Q458
671,Nach zehn Jahren Chaos in  [START] Libyen [END] : UNO berichtet erneut über das erschreckende Ausmaß an Gewalt,32.0,LOC,0.999885320663452,26.0,Libyen,Libyen,de,-0.1005995720624923,Q1016
671,Nach zehn Jahren Chaos in Libyen:  [START] UNO [END]  berichtet erneut über das erschreckende Ausmaß an Gewalt,37.0,ORG,0.999942421913147,34.0,UNO,Vereinte Nationen,de,-0.08121158182621,Q1065
672,Niemand will die Migranten:  [START] Bosnien-Herzegowina [END]  ringt weiterhin um eine Lösung der Krise in Bihać,47.0,LOC,0.9989627599716188,28.0,Bosnien-Herzegowina,Bosnien und Herzegowina,de,-0.0891786143183708,Q225
672,Niemand will die Migranten: Bosnien-Herzegowina ringt weiterhin um eine Lösung der Krise in  [START] Bihać [END] ,97.0,LOC,0.9998530745506288,92.0,Bihać,Bihać,de,-0.0807671695947647,Q204434
673,"Nach Warnschüssen auf Migranten an  [START] Ungarn [END] s Grenze: ""Die Polizisten haben uns geschlagen""",41.0,LOC,0.9987351298332214,35.0,Ungarn,Ungarn,de,-0.1045085564255714,Q28
674," [START] Schweden [END] : Neues Gesetz für ""reduzierte Zuwanderung"" verabschiedet",8.0,LOC,0.99980229139328,0.0,Schweden,Schweden,de,-0.1379498243331909,Q34
