id,title,end,entity_group,score,start,word
289,"‘Not A Democratic Or Republican Problem’: Cornyn, Sinema Introduce Bipartisan Immigration Bill To Combat Border Surge",31.0,MISC,0.9999806880950928,21.0,Republican
289,"‘Not A Democratic Or Republican Problem’: Cornyn, Sinema Introduce Bipartisan Immigration Bill To Combat Border Surge",48.0,PER,0.9999826550483704,42.0,Cornyn
289,"‘Not A Democratic Or Republican Problem’: Cornyn, Sinema Introduce Bipartisan Immigration Bill To Combat Border Surge",56.0,PER,0.9086952805519104,50.0,Sinema
291,"Biden’s Plan To Tell Immigrants Not To Come To America Won’t Work, CBP Union Spokesman Says",5.0,PER,0.9999877214431763,0.0,Biden
291,"Biden’s Plan To Tell Immigrants Not To Come To America Won’t Work, CBP Union Spokesman Says",54.0,LOC,0.9999971389770508,47.0,America
291,"Biden’s Plan To Tell Immigrants Not To Come To America Won’t Work, CBP Union Spokesman Says",76.0,ORG,0.9999707341194153,67.0,CBP Union
292,"‘Sure, A Few Kids Drown. Some Get Raped’: Greg Gutfeld Flames Democrats For Blowing Off Border Crisis",54.0,PER,0.9999961853027344,42.0,Greg Gutfeld
292,"‘Sure, A Few Kids Drown. Some Get Raped’: Greg Gutfeld Flames Democrats For Blowing Off Border Crisis",70.0,MISC,0.9999802112579346,62.0,Democrat
293,‘Lack Of Control’: Mexico’s President Slams US Border Policies After San Antonio Tragedy,25.0,LOC,0.9999951124191284,19.0,Mexico
293,‘Lack Of Control’: Mexico’s President Slams US Border Policies After San Antonio Tragedy,46.0,LOC,0.9999266862869263,44.0,US
293,‘Lack Of Control’: Mexico’s President Slams US Border Policies After San Antonio Tragedy,80.0,LOC,0.9999957084655762,69.0,San Antonio
294,Dems Break With Biden As The Border Is Overrun,3.0,MISC,0.7509204745292664,0.0,Dem
294,Dems Break With Biden As The Border Is Overrun,21.0,PER,0.9999877214431763,16.0,Biden
295,How Biden Has Misled Americans About The Situation At The Southern Border,9.0,PER,0.9999885559082031,4.0,Biden
295,How Biden Has Misled Americans About The Situation At The Southern Border,29.0,MISC,0.9998425245285034,21.0,American
295,How Biden Has Misled Americans About The Situation At The Southern Border,73.0,LOC,0.9170528054237366,58.0,Southern Border
296,"EXCLUSIVE: Hungary Spokesman Argues How To Stop Illegal Migration, Says Walls Aren’t Enough",18.0,LOC,0.9999979734420776,11.0,Hungary
297,AOC Says Seeking Asylum At The Border Is 100% Legal. Here’s The Full Picture,3.0,ORG,0.9999746084213257,0.0,AOC
298,Sen. John Barrasso: Kamala Harris Is The Wrong Person To Oversee Border Since ‘She’s For Amnesty For Illegal Immigrants’,18.0,PER,0.999995231628418,5.0,John Barrasso
298,Sen. John Barrasso: Kamala Harris Is The Wrong Person To Oversee Border Since ‘She’s For Amnesty For Illegal Immigrants’,33.0,PER,0.9999892115592957,20.0,Kamala Harris
298,Sen. John Barrasso: Kamala Harris Is The Wrong Person To Oversee Border Since ‘She’s For Amnesty For Illegal Immigrants’,96.0,ORG,0.9999780654907227,89.0,Amnesty
299,EXCLUSIVE: ‘They Are In The United States’: Parents Of 8-Year-Old Apprehended At Southern Border Are Nowhere To Be Found,41.0,LOC,0.9999963045120239,28.0,United States
300,DHS Appeals Supreme Court’s Decision On ‘Remain In Mexico’ Policy,3.0,ORG,0.9999938607215881,0.0,DHS
300,DHS Appeals Supreme Court’s Decision On ‘Remain In Mexico’ Policy,25.0,ORG,0.9999906420707703,12.0,Supreme Court
300,DHS Appeals Supreme Court’s Decision On ‘Remain In Mexico’ Policy,57.0,LOC,0.999996542930603,51.0,Mexico
301,"House Republicans Unveil Bill To Finish Border Wall, Hire More Officers In Response To Biden’s ‘Destructive’ Policies",5.0,ORG,0.9981024861335754,0.0,House
301,"House Republicans Unveil Bill To Finish Border Wall, Hire More Officers In Response To Biden’s ‘Destructive’ Policies",16.0,MISC,0.9983959794044495,6.0,Republican
301,"House Republicans Unveil Bill To Finish Border Wall, Hire More Officers In Response To Biden’s ‘Destructive’ Policies",92.0,PER,0.9999925494194031,87.0,Biden
302,"Despite Migrant Surge, ICE Deportations Fall To Record Low Under Biden Admin",26.0,ORG,0.9996510744094849,23.0,ICE
302,"Despite Migrant Surge, ICE Deportations Fall To Record Low Under Biden Admin",70.0,PER,0.9999573826789856,65.0,Biden
303,‘Looks And Sounds So Phony’: Joe Concha Says Kamala Harris Has ‘Authenticity Problem’,39.0,PER,0.9999945163726807,29.0,Joe Concha
303,‘Looks And Sounds So Phony’: Joe Concha Says Kamala Harris Has ‘Authenticity Problem’,58.0,PER,0.9999863505363464,45.0,Kamala Harris
304,‘We’re Going To Send A Vast Majority Of You Back’: How Joe Biden Handled A Migrant Crisis In 2014,64.0,PER,0.9999963641166687,55.0,Joe Biden
306,"Biden Administration Is Lying About The Reason For A New Migrant Child Detention Center, Former Border Official Says",5.0,PER,0.9999253749847412,0.0,Biden
307,"President Donald Trump Extends Green Card, Visa Ban Through March Citing COVID-19 Concerns",22.0,PER,0.9998996257781982,10.0,Donald Trump
307,"President Donald Trump Extends Green Card, Visa Ban Through March Citing COVID-19 Concerns",41.0,MISC,0.999613881111145,31.0,Green Card
307,"President Donald Trump Extends Green Card, Visa Ban Through March Citing COVID-19 Concerns",47.0,MISC,0.9914544820785522,43.0,Visa
307,"President Donald Trump Extends Green Card, Visa Ban Through March Citing COVID-19 Concerns",81.0,MISC,0.9976189136505127,73.0,COVID-19
308,‘They Don’t Seem To Care’: Texas AG Paxton Reacts To Biden’s Silence On Soldier’s Death At The Border,32.0,LOC,0.9999661445617676,27.0,Texas
308,‘They Don’t Seem To Care’: Texas AG Paxton Reacts To Biden’s Silence On Soldier’s Death At The Border,42.0,PER,0.9999871253967285,36.0,Paxton
308,‘They Don’t Seem To Care’: Texas AG Paxton Reacts To Biden’s Silence On Soldier’s Death At The Border,58.0,PER,0.999991774559021,53.0,Biden
308,‘They Don’t Seem To Care’: Texas AG Paxton Reacts To Biden’s Silence On Soldier’s Death At The Border,101.0,LOC,0.9993861317634583,91.0,The Border
309,"Over 94,000 Migrants In Southern Texas Released Into The US With Notices To Report, Leaked Docs Show",38.0,LOC,0.9445741176605225,24.0,Southern Texas
309,"Over 94,000 Migrants In Southern Texas Released Into The US With Notices To Report, Leaked Docs Show",59.0,LOC,0.9999884366989136,57.0,US
310,Meghan McCain Unloads On Sara Haines: ‘Give The Guy A Break While Kids Are Being Held In Jail-Like Facilities?’,13.0,PER,0.9999895095825195,0.0,Meghan McCain
310,Meghan McCain Unloads On Sara Haines: ‘Give The Guy A Break While Kids Are Being Held In Jail-Like Facilities?’,36.0,PER,0.9999944567680359,25.0,Sara Haines
311,Federal Agency Doesn’t Say How Kamala’s Book Ended Up In Welcome Bag For Migrant Children,37.0,PER,0.999709963798523,31.0,Kamala
312,EXCLUSIVE: House Republicans Demand Answers About Baby Formula Distribution At Migrant Detention Centers,16.0,ORG,0.998619556427002,11.0,House
312,EXCLUSIVE: House Republicans Demand Answers About Baby Formula Distribution At Migrant Detention Centers,27.0,MISC,0.9864616990089417,17.0,Republican
313,46 Migrants Found Dead Inside 18-Wheeler In Texas,49.0,LOC,0.9999926090240479,44.0,Texas
314,"Police May Have Coerced Confession From Mollie Tibbetts’ Alleged Killer Bahena Rivera, Defense Says",55.0,PER,0.9998329877853394,40.0,Mollie Tibbetts
314,"Police May Have Coerced Confession From Mollie Tibbetts’ Alleged Killer Bahena Rivera, Defense Says",85.0,PER,0.9999737739562988,72.0,Bahena Rivera
315,Texas Judge Appointed By Trump Blocks Biden’s 100-Day Deportation Ban,5.0,LOC,0.9999942779541016,0.0,Texas
315,Texas Judge Appointed By Trump Blocks Biden’s 100-Day Deportation Ban,30.0,PER,0.9998670816421509,25.0,Trump
315,Texas Judge Appointed By Trump Blocks Biden’s 100-Day Deportation Ban,43.0,PER,0.9999917149543762,38.0,Biden
316,‘Some Are Already Clearing Out Their Lockers’: Jason Rantz Says Seattle Not Bluffing About Firing Unvaxxed First Responders,58.0,PER,0.9999959468841553,47.0,Jason Rantz
316,‘Some Are Already Clearing Out Their Lockers’: Jason Rantz Says Seattle Not Bluffing About Firing Unvaxxed First Responders,71.0,LOC,0.9999707937240601,64.0,Seattle
317,Still No Press Conference — 50 Days Since Kamala Harris Was Named ‘Border Czar’,55.0,PER,0.9999809265136719,42.0,Kamala Harris
318,State Department Says Some Areas In US Could Be Too Expensive For Afghan Refugees,16.0,ORG,0.9999938011169434,0.0,State Department
318,State Department Says Some Areas In US Could Be Too Expensive For Afghan Refugees,38.0,LOC,0.9999910593032837,36.0,US
318,State Department Says Some Areas In US Could Be Too Expensive For Afghan Refugees,72.0,MISC,0.9991675615310669,66.0,Afghan
319,Biden Admin Unveils Plan To Deal With Expected Massive Migrant Surge,5.0,PER,0.9999712109565735,0.0,Biden
320,Border Agent Arrested For Allegedly Smuggling Illegal Migrants Into The US,74.0,LOC,0.9999923706054688,72.0,US
321,Why Are Illegal Migrants Exposing Their Children To The Dangers Of Being Smuggled Into The US?,93.0,LOC,0.9999929666519165,91.0,US
322,"Washington Post, Biden Claimed Early On The Migrant ‘Surge’ Was Just Seasonal. The Numbers For March Are Anything But Seasonal",15.0,ORG,0.9999937415122986,0.0,Washington Post
322,"Washington Post, Biden Claimed Early On The Migrant ‘Surge’ Was Just Seasonal. The Numbers For March Are Anything But Seasonal",22.0,PER,0.9999834299087524,17.0,Biden
323,"Leaked Illegal Immigration Stats Are ‘Undeniable’ Proof Biden’s Policies Caused Border Crisis, Immigration Experts Say",61.0,PER,0.9999793171882629,56.0,Biden
324,"Nearly 500 Migrants Biden Admin Rejected Have Been Attacked, Kidnapped, Report Finds",25.0,PER,0.9999311566352844,20.0,Biden
325,Governor Issues Disaster Declaration Over Border Crisis In Southern Texas,73.0,LOC,0.9991403818130493,59.0,Southern Texas
326,"As Migrant Flood Approaches, White House’s Border Security Promises Ring Hollow",40.0,LOC,0.9999961256980896,29.0,White House
327,We Asked Migrants How They Plan To Support Themselves In The US. Here’s What They Said,63.0,LOC,0.9999886751174927,61.0,US
328,Florida Attorney General Suing Biden Administration Over Immigration Policies,7.0,LOC,0.9999868869781494,0.0,Florida
328,Florida Attorney General Suing Biden Administration Over Immigration Policies,36.0,PER,0.9999130964279175,31.0,Biden
330,"‘Mass Catch & Release Continues’: Mayorkas Confirms Thousands Released In US, Many Not Tested For COVID",42.0,ORG,0.9982374310493469,34.0,Mayorkas
330,"‘Mass Catch & Release Continues’: Mayorkas Confirms Thousands Released In US, Many Not Tested For COVID",76.0,LOC,0.9999920129776001,74.0,US
331,Biden To Sign Record Number Of Executive Orders,5.0,PER,0.9999865293502808,0.0,Biden
332,Biden’s Deportation Freeze Blocked By Trump-Appointed Judge,5.0,PER,0.9999880790710449,0.0,Biden
332,Biden’s Deportation Freeze Blocked By Trump-Appointed Judge,43.0,MISC,0.998009979724884,38.0,Trump
333,"After More Than A Month-Long Delay, DHS Finalizes Ukraine Refugee Rule",39.0,ORG,0.9999796152114868,36.0,DHS
333,"After More Than A Month-Long Delay, DHS Finalizes Ukraine Refugee Rule",57.0,LOC,0.9999972581863403,50.0,Ukraine
334,Biden Administration Reportedly Plans To Restart Trump’s ‘Remain In Mexico’ Policy,5.0,PER,0.9999645352363586,0.0,Biden
334,Biden Administration Reportedly Plans To Restart Trump’s ‘Remain In Mexico’ Policy,54.0,PER,0.9998819828033447,49.0,Trump
334,Biden Administration Reportedly Plans To Restart Trump’s ‘Remain In Mexico’ Policy,74.0,LOC,0.9998888969421387,68.0,Mexico
335,Pelosi Says Biden Administration Has Border Crisis ‘Under Control’,6.0,PER,0.9999868273735046,0.0,Pelosi
335,Pelosi Says Biden Administration Has Border Crisis ‘Under Control’,17.0,PER,0.9999329447746277,12.0,Biden
336,"‘Too Little, Too Late’ — Democratic Reps. Elissa Slotkin, Abigail Spanberger Express Concern With Biden Border Crisis",35.0,MISC,0.9999878406524658,25.0,Democratic
336,"‘Too Little, Too Late’ — Democratic Reps. Elissa Slotkin, Abigail Spanberger Express Concern With Biden Border Crisis",56.0,PER,0.9999678134918213,42.0,Elissa Slotkin
336,"‘Too Little, Too Late’ — Democratic Reps. Elissa Slotkin, Abigail Spanberger Express Concern With Biden Border Crisis",76.0,PER,0.9998844265937805,58.0,Abigail Spanberger
336,"‘Too Little, Too Late’ — Democratic Reps. Elissa Slotkin, Abigail Spanberger Express Concern With Biden Border Crisis",103.0,PER,0.9999237060546875,98.0,Biden
337,"The Migrant Surge Is Not A Crisis, Human Right Watch Advocate Says",52.0,ORG,0.999991238117218,35.0,Human Right Watch
338,Biden Administration Won’t Allow Media To Tour Migrant Children Facility ‘Due To The COVID-19 Pandemic’,5.0,PER,0.999973714351654,0.0,Biden
338,Biden Administration Won’t Allow Media To Tour Migrant Children Facility ‘Due To The COVID-19 Pandemic’,93.0,MISC,0.9999720454216003,85.0,COVID-19
339,"Taxpayer-Funded Philadelphia Attorney Consulted Illegal Immigrants Facing Charges Of Child Rape, Murder",28.0,LOC,0.9999531507492065,16.0,Philadelphia
341,"Steve Scalise Says VP Harris Is MIA At The Border, So He Put Her Face On A Milk Carton",13.0,PER,0.9999702572822571,0.0,Steve Scalise
341,"Steve Scalise Says VP Harris Is MIA At The Border, So He Put Her Face On A Milk Carton",28.0,PER,0.999992847442627,22.0,Harris
342,"Ted Cruz Denies Reporter’s Request To Wear Mask, Says He’s Been Vaccinated And They Can ‘Step Away’ If They Like",8.0,PER,0.9999868273735046,0.0,Ted Cruz
343,Catholic Charities Official Invites Biden To Witness Border Crisis In Person,18.0,ORG,0.8415607810020447,0.0,Catholic Charities
343,Catholic Charities Official Invites Biden To Witness Border Crisis In Person,41.0,PER,0.9999790191650391,36.0,Biden
344,‘How Can You Say The Border Is Closed?’: MSNBC’s Chuck Todd Presses Biden DHS Secretary On Migrant Crisis,46.0,ORG,0.9999781847000122,41.0,MSNBC
344,‘How Can You Say The Border Is Closed?’: MSNBC’s Chuck Todd Presses Biden DHS Secretary On Migrant Crisis,59.0,PER,0.9999973177909851,49.0,Chuck Todd
344,‘How Can You Say The Border Is Closed?’: MSNBC’s Chuck Todd Presses Biden DHS Secretary On Migrant Crisis,73.0,PER,0.9999914765357971,68.0,Biden
344,‘How Can You Say The Border Is Closed?’: MSNBC’s Chuck Todd Presses Biden DHS Secretary On Migrant Crisis,77.0,ORG,0.996373176574707,74.0,DHS
345,"Mexico Blocks Returning Migrant Families, Threatening Already Full US Detention Centers: REPORT",6.0,LOC,0.9999982118606567,0.0,Mexico
345,"Mexico Blocks Returning Migrant Families, Threatening Already Full US Detention Centers: REPORT",69.0,LOC,0.9999847412109375,67.0,US
346,CBP Officials Encountered Double The Number Of Illegal Migrants At Border Compared To Previous Year,3.0,ORG,0.9969159364700317,0.0,CBP
347,"Over 94,000 Venezuelans Granted Deportation Protection In Final Days Of Trump Administration",21.0,MISC,0.9999725818634033,12.0,Venezuela
347,"Over 94,000 Venezuelans Granted Deportation Protection In Final Days Of Trump Administration",77.0,PER,0.9980373978614807,72.0,Trump
348,Texas DPS Takes Fox’s Bill Melugin For Helicopter Ride To Cover Border Crisis After Biden Admin Temporarily Banned Their Drone,9.0,ORG,0.9217230677604675,0.0,Texas DPS
348,Texas DPS Takes Fox’s Bill Melugin For Helicopter Ride To Cover Border Crisis After Biden Admin Temporarily Banned Their Drone,19.0,PER,0.999945878982544,16.0,Fox
348,Texas DPS Takes Fox’s Bill Melugin For Helicopter Ride To Cover Border Crisis After Biden Admin Temporarily Banned Their Drone,34.0,PER,0.9999855756759644,22.0,Bill Melugin
348,Texas DPS Takes Fox’s Bill Melugin For Helicopter Ride To Cover Border Crisis After Biden Admin Temporarily Banned Their Drone,89.0,PER,0.9998829960823059,84.0,Biden
349,"Vote-A-Rama: Senate Republicans To Force Votes On A Number Of Issues, Including Blocking Stimulus Checks For Illegal Immigrants",11.0,MISC,0.9423620700836182,5.0,A-Rama
349,"Vote-A-Rama: Senate Republicans To Force Votes On A Number Of Issues, Including Blocking Stimulus Checks For Illegal Immigrants",19.0,ORG,0.9996640086174011,13.0,Senate
349,"Vote-A-Rama: Senate Republicans To Force Votes On A Number Of Issues, Including Blocking Stimulus Checks For Illegal Immigrants",30.0,MISC,0.9998282194137573,20.0,Republican
350,"ICE, CBP Told To Drop Terms Like ‘Alien,’ ‘Illegal Alien’ As Biden Administration Seeks Compassion",3.0,ORG,0.9983177185058594,0.0,ICE
350,"ICE, CBP Told To Drop Terms Like ‘Alien,’ ‘Illegal Alien’ As Biden Administration Seeks Compassion",8.0,ORG,0.9999874830245972,5.0,CBP
350,"ICE, CBP Told To Drop Terms Like ‘Alien,’ ‘Illegal Alien’ As Biden Administration Seeks Compassion",66.0,PER,0.9999538660049438,61.0,Biden
351,‘Kowtow To The Far Left’: Kayleigh McEnany Says Biden Can’t Address ‘Root Cause’ In Cuba Without Angering His Own Party,42.0,PER,0.9999936819076538,26.0,Kayleigh McEnany
351,‘Kowtow To The Far Left’: Kayleigh McEnany Says Biden Can’t Address ‘Root Cause’ In Cuba Without Angering His Own Party,53.0,PER,0.9999958872795105,48.0,Biden
351,‘Kowtow To The Far Left’: Kayleigh McEnany Says Biden Can’t Address ‘Root Cause’ In Cuba Without Angering His Own Party,88.0,LOC,0.9999943971633911,84.0,Cuba
352,EXCLUSIVE: Rep. Yvette Herrell Calls On House Oversight Chairwoman To Subpoena DHS Secretary Mayorkas,30.0,PER,0.9999873638153076,16.0,Yvette Herrell
