id,sentiment_label
10909,Neutral
10910,Negative
10911,Negative
10912,Negative
10913,Negative
10914,Negative
10915,Negative
10916,Neutral
10917,Neutral
10918,Neutral
10919,Negative
10920,Negative
10921,Neutral
10922,Positive
10923,Positive
10924,Neutral
10925,Negative
10926,Negative
10927,Neutral
10928,Positive
10929,Neutral
10930,Positive
10931,Neutral
10932,Neutral
10933,Negative
10934,Negative
10935,Negative
10936,Negative
10937,Negative
10938,Positive
10939,Negative
10940,Neutral
10941,Negative
10942,Negative
10943,Negative
10944,Negative
10945,Negative
10946,Negative
10947,Negative
10948,Negative
10949,Negative
10950,Negative
10951,Positive
10952,Negative
10953,Negative
10954,Negative
10955,Negative
10956,Neutral
10957,Negative
10958,Negative
10959,Negative
10960,Negative
10961,Negative
10962,Negative
10963,Negative
10964,Negative
10965,Negative
10966,Neutral
10967,Neutral
10968,Negative
10969,Negative
10970,Negative
10971,Negative
10972,Negative
10973,Negative
10974,Negative
10975,Negative
10976,Negative
10977,Neutral
10978,Positive
10979,Neutral
10980,Negative
10981,Negative
10982,Negative
10983,Negative
10984,Neutral
10985,Neutral
10986,Neutral
10987,Positive
10988,Negative
10989,Neutral
10990,Neutral
10991,Negative
10992,Negative
10993,Negative
10994,Negative
10995,Positive
10996,Negative
10997,Negative
10998,Negative
10999,Negative
11000,Negative
11001,Negative
11002,Negative
11003,Negative
11004,Negative
11005,Negative
11006,Negative
11008,Negative
11009,Negative
11010,Positive
11011,Negative
11012,Negative
11013,Positive
11014,Negative
11015,Negative
11016,Neutral
11017,Neutral
11018,Negative
11019,Negative
11020,Negative
11021,Neutral
11022,Negative
11023,Negative
11024,Negative
11025,Neutral
11026,Neutral
11029,Negative
11030,Negative
11031,Neutral
11032,Neutral
11033,Negative
11034,Negative
11035,Negative
11036,Negative
11037,Negative
11038,Negative
11039,Neutral
11040,Positive
11041,Negative
11042,Negative
11044,Negative
11046,Negative
11048,Neutral
11049,Positive
11050,Neutral
11051,Negative
11052,Negative
11053,Negative
11055,Negative
11056,Negative
11057,Negative
11058,Negative
11059,Negative
11060,Negative
11061,Negative
11062,Negative
11063,Negative
11064,Neutral
11065,Negative
11066,Neutral
11067,Neutral
11068,Negative
11069,Negative
11070,Negative
11072,Positive
11073,Negative
11074,Negative
11075,Neutral
11076,Negative
11077,Negative
11078,Negative
11080,Negative
11081,Neutral
11082,Neutral
11083,Neutral
11084,Negative
11086,Negative
11087,Neutral
11089,Negative
11090,Negative
11091,Negative
11092,Neutral
11093,Negative
11094,Negative
11096,Negative
11097,Negative
11098,Positive
11099,Negative
11100,Negative
11103,Negative
11104,Negative
11105,Negative
11109,Neutral
11110,Negative
11111,Positive
11112,Negative
11113,Negative
11114,Negative
11119,Positive
11122,Neutral
11123,Neutral
11124,Negative
11125,Negative
11126,Negative
11127,Negative
11128,Negative
11129,Negative
11130,Negative
11131,Positive
11132,Negative
11134,Neutral
11135,Negative
11136,Neutral
11137,Negative
11138,Positive
11140,Negative
11143,Neutral
11144,Negative
11145,Negative
11146,Negative
11147,Negative
11148,Neutral
11149,Negative
11150,Neutral
11151,Negative
11152,Negative
11153,Negative
11154,Negative
11155,Negative
11156,Negative
11157,Negative
11158,Neutral
11159,Negative
11160,Neutral
11161,Negative
11162,Negative
11163,Neutral
11164,Neutral
11166,Neutral
11168,Negative
11170,Neutral
11171,Negative
11172,Negative
11175,Positive
11176,Neutral
11177,Neutral
11178,Neutral
11180,Neutral
11181,Negative
11182,Negative
11183,Positive
11184,Negative
11186,Negative
11187,Negative
11188,Negative
11189,Neutral
11190,Negative
11193,Negative
11194,Negative
11195,Neutral
11196,Negative
11199,Neutral
11201,Neutral
11203,Negative
11206,Neutral
11207,Positive
11208,Positive
11210,Negative
11211,Negative
11212,Negative
11213,Negative
11215,Negative
11216,Neutral
11217,Neutral
11218,Neutral
11219,Negative
11220,Negative
11221,Negative
11222,Positive
11224,Negative
11225,Neutral
11226,Neutral
11228,Negative
11230,Negative
11232,Negative
11233,Negative
11234,Negative
11235,Negative
11236,Neutral
11238,Negative
11239,Negative
11240,Negative
11241,Negative
11242,Neutral
11243,Negative
11244,Negative
11245,Neutral
11246,Negative
11247,Negative
11248,Negative
11252,Negative
11253,Negative
11254,Negative
11255,Negative
11256,Neutral
11257,Negative
11258,Neutral
11259,Negative
11261,Neutral
11263,Neutral
11265,Negative
11266,Neutral
11267,Positive
11268,Negative
11270,Negative
11271,Negative
11272,Negative
11273,Neutral
11277,Positive
11280,Negative
11282,Negative
11283,Negative
11284,Negative
11286,Neutral
11287,Neutral
11288,Negative
11290,Negative
11291,Negative
11292,Negative
11293,Neutral
11294,Negative
11295,Negative
11296,Negative
11298,Negative
11299,Neutral
11300,Neutral
11301,Negative
11302,Positive
11303,Positive
11304,Negative
11307,Negative
11308,Neutral
11309,Negative
11310,Negative
11312,Negative
11314,Negative
11317,Negative
11318,Negative
11321,Negative
11322,Positive
11323,Negative
11324,Negative
11325,Negative
11326,Negative
11328,Neutral
11329,Neutral
11330,Neutral
11332,Negative
11333,Negative
11335,Negative
11336,Negative
11338,Negative
11339,Negative
11341,Neutral
11344,Negative
11345,Negative
11348,Positive
11349,Neutral
11351,Negative
11353,Negative
11355,Negative
11356,Negative
11357,Negative
11361,Negative
11362,Negative
11363,Positive
11364,Negative
11365,Negative
11366,Neutral
11367,Negative
11368,Negative
11369,Negative
11371,Negative
11372,Negative
11373,Negative
11375,Negative
11376,Negative
11377,Negative
11379,Negative
11380,Neutral
11383,Negative
11386,Negative
11389,Negative
11390,Negative
11392,Negative
11393,Negative
11394,Negative
11395,Neutral
11397,Positive
11398,Neutral
11399,Negative
11400,Negative
11401,Negative
11402,Negative
11403,Negative
11404,Negative
11407,Negative
11408,Negative
11410,Negative
11411,Negative
11412,Negative
11413,Positive
11414,Negative
11416,Negative
11417,Positive
11419,Positive
11420,Negative
11421,Negative
11423,Negative
11425,Negative
11426,Neutral
11428,Neutral
11430,Negative
11433,Negative
11434,Neutral
11435,Neutral
11436,Positive
11438,Negative
11439,Negative
11440,Negative
11441,Negative
11442,Negative
11443,Neutral
11446,Negative
11447,Negative
11448,Negative
11449,Negative
11450,Neutral
11453,Negative
11455,Negative
11456,Negative
11457,Negative
11458,Negative
11459,Neutral
11460,Neutral
11461,Negative
11462,Negative
11463,Negative
11464,Negative
11466,Negative
11467,Negative
11468,Negative
11469,Positive
11470,Neutral
11472,Neutral
11473,Negative
11474,Negative
11475,Negative
11476,Negative
11477,Neutral
11478,Negative
11479,Negative
11480,Neutral
11481,Negative
11482,Neutral
11483,Neutral
11484,Negative
11488,Neutral
11489,Negative
11491,Negative
11492,Negative
11493,Negative
11494,Negative
11495,Negative
11496,Negative
11497,Negative
11498,Negative
11499,Positive
11500,Negative
11501,Negative
11502,Negative
11503,Negative
11506,Negative
11507,Negative
11509,Neutral
11510,Negative
11511,Negative
11512,Neutral
11514,Negative
11515,Negative
11516,Neutral
11518,Negative
11520,Negative
11521,Negative
11523,Negative
11524,Negative
11526,Neutral
11527,Negative
11529,Negative
11530,Negative
11531,Negative
11532,Negative
11533,Negative
11534,Negative
11535,Neutral
11536,Negative
11538,Negative
11539,Negative
11542,Negative
11544,Neutral
11545,Neutral
11548,Negative
11549,Negative
11552,Negative
11554,Negative
11555,Negative
11556,Negative
11557,Neutral
11559,Negative
11561,Negative
11562,Neutral
11564,Negative
11565,Neutral
11566,Neutral
11567,Negative
11568,Neutral
11569,Negative
11570,Negative
11571,Negative
11574,Negative
11575,Neutral
11576,Neutral
11578,Negative
11579,Negative
11580,Negative
11581,Neutral
11582,Neutral
11583,Negative
11585,Negative
11586,Positive
11587,Negative
11589,Neutral
11590,Negative
11591,Negative
11593,Negative
11594,Negative
11595,Negative
11596,Negative
11598,Negative
11599,Negative
11600,Neutral
11601,Negative
11602,Neutral
11603,Neutral
11604,Neutral
11605,Negative
11608,Negative
11610,Negative
11614,Negative
11616,Negative
11619,Neutral
11620,Neutral
11623,Negative
11626,Neutral
11627,Negative
11630,Positive
11631,Neutral
11632,Negative
11635,Negative
11636,Negative
11639,Positive
11641,Negative
11642,Neutral
11643,Negative
11644,Neutral
11646,Neutral
11647,Neutral
11648,Neutral
11650,Negative
11652,Negative
11655,Neutral
11656,Negative
11658,Negative
11659,Negative
11663,Negative
11664,Negative
11666,Neutral
11667,Neutral
11668,Neutral
11670,Negative
11671,Negative
11672,Negative
11675,Neutral
11676,Negative
11677,Negative
11678,Negative
11679,Neutral
11680,Negative
11683,Neutral
11684,Neutral
11685,Neutral
11686,Negative
11687,Negative
11688,Negative
11689,Negative
11690,Negative
11691,Negative
11692,Negative
11695,Neutral
11697,Neutral
11700,Negative
11701,Negative
11702,Negative
11703,Negative
11704,Negative
11706,Negative
11707,Neutral
11708,Negative
11709,Negative
11710,Negative
11714,Neutral
11715,Negative
11716,Positive
11717,Neutral
11718,Negative
11719,Negative
11720,Negative
11721,Negative
11722,Negative
11723,Negative
11724,Negative
11725,Neutral
11726,Negative
11727,Negative
11728,Negative
11729,Neutral
11730,Negative
11731,Negative
11732,Negative
11733,Negative
11734,Negative
11735,Neutral
11736,Neutral
11737,Neutral
11738,Negative
11739,Negative
11742,Negative
11743,Negative
11744,Neutral
11745,Negative
11746,Neutral
11747,Neutral
11748,Negative
11749,Negative
11750,Negative
11751,Neutral
11752,Negative
11753,Negative
11754,Negative
11756,Negative
11757,Negative
11758,Negative
11759,Neutral
11760,Neutral
11761,Negative
11763,Negative
11764,Negative
11765,Negative
11766,Negative
11767,Negative
11768,Negative
11769,Negative
11770,Negative
11771,Neutral
11772,Negative
11774,Negative
11775,Negative
11776,Neutral
11777,Negative
11778,Negative
11779,Negative
11780,Negative
11781,Negative
11782,Negative
11783,Positive
11784,Negative
11785,Neutral
11787,Negative
11788,Negative
11789,Negative
11790,Negative
11791,Negative
11792,Neutral
11793,Negative
11794,Neutral
11797,Negative
11798,Neutral
11799,Negative
11801,Negative
11802,Neutral
11803,Negative
11805,Negative
11808,Negative
11809,Negative
11810,Neutral
11813,Negative
11814,Negative
11815,Negative
11818,Neutral
11819,Negative
11820,Negative
11821,Negative
11823,Positive
11824,Negative
11825,Negative
11827,Negative
11828,Negative
11829,Negative
11831,Neutral
11832,Negative
11833,Negative
11834,Negative
11835,Negative
11837,Negative
11840,Negative
11841,Neutral
11843,Negative
11845,Negative
11849,Negative
11850,Negative
11851,Negative
11853,Positive
11854,Neutral
11855,Negative
11857,Neutral
11858,Negative
11859,Negative
11860,Neutral
11861,Negative
11865,Negative
11867,Negative
11868,Negative
11871,Negative
11872,Negative
11873,Negative
11874,Negative
11876,Negative
11877,Negative
11878,Negative
11881,Negative
11883,Neutral
11884,Neutral
11887,Negative
11888,Negative
11890,Negative
11892,Neutral
11893,Negative
11896,Negative
11900,Negative
11901,Negative
11907,Negative
11908,Negative
11909,Negative
11910,Neutral
11911,Negative
11912,Negative
11913,Negative
11914,Negative
11915,Neutral
11916,Negative
11917,Neutral
11918,Negative
11919,Negative
11920,Negative
11921,Negative
11922,Negative
11923,Negative
11924,Negative
11925,Negative
11926,Neutral
11927,Neutral
11928,Positive
11929,Positive
11930,Negative
11931,Negative
11932,Negative
11933,Neutral
11934,Negative
11935,Neutral
11936,Negative
11937,Neutral
11938,Neutral
11939,Negative
11940,Negative
11941,Negative
11942,Negative
11943,Negative
11944,Negative
11945,Negative
11946,Negative
11947,Negative
11948,Negative
11949,Neutral
11950,Negative
11951,Negative
11952,Neutral
11953,Neutral
11954,Negative
11955,Negative
11956,Neutral
11957,Negative
11958,Negative
11959,Neutral
11960,Negative
11961,Negative
11962,Negative
11963,Negative
11964,Negative
11965,Negative
11966,Negative
11967,Neutral
11968,Neutral
11969,Negative
11970,Neutral
11971,Negative
11972,Positive
11973,Negative
11974,Negative
11975,Neutral
11976,Negative
11977,Negative
11978,Negative
11979,Neutral
11980,Negative
11981,Negative
11982,Negative
11983,Negative
11984,Negative
11985,Negative
11986,Negative
11987,Negative
11988,Negative
11989,Negative
11990,Neutral
11991,Negative
11992,Negative
11993,Negative
11994,Negative
11995,Negative
11996,Neutral
11997,Negative
11998,Negative
11999,Neutral
12000,Negative
12001,Negative
12002,Negative
12003,Negative
12004,Negative
12005,Negative
12006,Negative
12007,Negative
12008,Negative
12009,Neutral
12010,Negative
12011,Neutral
12012,Negative
12013,Negative
12014,Negative
12015,Negative
12016,Negative
12017,Neutral
12018,Negative
12019,Negative
12020,Neutral
12021,Negative
12022,Positive
12023,Neutral
12024,Negative
12025,Negative
12026,Negative
12027,Negative
12028,Negative
12029,Negative
12030,Negative
12031,Negative
12032,Neutral
12033,Neutral
12034,Negative
12035,Negative
12036,Negative
12037,Negative
12038,Negative
12039,Negative
12040,Negative
12041,Negative
12042,Negative
12043,Negative
12044,Negative
12045,Neutral
12046,Neutral
12047,Neutral
12048,Negative
12049,Negative
12050,Negative
12051,Negative
12052,Positive
12053,Negative
12054,Negative
12055,Neutral
12056,Positive
12057,Neutral
12058,Neutral
12059,Negative
12060,Negative
12061,Negative
12062,Negative
12063,Negative
12064,Negative
12065,Negative
12066,Neutral
12067,Negative
12068,Negative
12069,Negative
12070,Negative
12071,Negative
12072,Negative
12073,Negative
12074,Neutral
12075,Negative
12076,Negative
12077,Negative
12078,Neutral
12079,Negative
12080,Negative
12081,Neutral
12082,Neutral
12083,Negative
12084,Negative
12085,Negative
12086,Negative
12087,Negative
12088,Neutral
12089,Negative
12090,Neutral
12091,Negative
12092,Negative
12093,Neutral
12094,Neutral
12095,Negative
12096,Negative
12097,Negative
12098,Neutral
12099,Negative
12100,Negative
12101,Neutral
12102,Negative
12103,Negative
12104,Neutral
12105,Negative
12106,Negative
12107,Negative
12108,Negative
12109,Negative
12110,Negative
12111,Neutral
12112,Negative
12113,Negative
12114,Neutral
12115,Neutral
12116,Negative
12117,Neutral
12118,Neutral
12119,Negative
12120,Neutral
12121,Neutral
12122,Neutral
12123,Negative
12124,Negative
12125,Negative
12126,Negative
12127,Negative
12128,Negative
12129,Neutral
12130,Negative
12131,Negative
12132,Negative
12133,Neutral
12134,Neutral
12135,Negative
12136,Negative
12137,Neutral
12138,Negative
12139,Negative
12140,Negative
12141,Negative
12142,Negative
12143,Positive
12144,Negative
12145,Negative
12146,Neutral
12147,Negative
12148,Negative
12149,Negative
12150,Negative
12151,Negative
12152,Negative
12153,Negative
12154,Negative
12155,Neutral
12156,Negative
12157,Negative
12158,Negative
12159,Negative
12160,Negative
12161,Negative
12162,Negative
12163,Negative
12164,Negative
12165,Negative
12166,Neutral
12167,Negative
12168,Negative
12169,Negative
12170,Neutral
12171,Negative
12172,Neutral
12173,Negative
12174,Negative
12175,Negative
12176,Neutral
12177,Negative
12178,Negative
12179,Neutral
12180,Negative
12181,Negative
12182,Neutral
12183,Negative
12184,Positive
12185,Negative
12186,Negative
12187,Neutral
12188,Neutral
12189,Negative
12190,Negative
12191,Negative
12192,Negative
12193,Negative
12194,Negative
12195,Neutral
12196,Neutral
12197,Negative
12198,Negative
12199,Negative
12200,Positive
12201,Negative
12202,Negative
12203,Positive
12204,Negative
12205,Negative
12206,Negative
12207,Neutral
12208,Negative
12209,Negative
12210,Negative
12211,Neutral
12212,Negative
12213,Neutral
12214,Negative
12215,Negative
12216,Neutral
12217,Neutral
12218,Negative
12219,Neutral
